Anio,Mes,CodigoPais,PaisDestino,CodigoDepto,DepartamentoOrigen,Partida,CantidadUnidades,ValorMilesFOBDol,ValorMilesPesos
2007,Junio,767,Suiza,25,Cundinamarca,0803001300 - Bocadillo (manzanito- orito) (Musa acuminata)- frescos.,28691,74.69,145442.58
2007,Junio,87,Bélgica,47,Magdalena,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",17770,7.2,13996.87
2007,Junio,245,España,47,Magdalena,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",16416,16.03,30239.33
2007,Junio,573,Países Bajos,47,Magdalena,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",140286,126.76,240569.18
2007,Junio,23,Alemania,47,Magdalena,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",805091,218.63,411746.31
2007,Junio,47,Antillas Holandesas,47,Magdalena,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",121980,38.88,74881.58
2007,Junio,69,Australia,47,Magdalena,0803002000 - Bananos o plátanos secos.,3136,8.71,16822.92
2007,Junio,87,Bélgica,25,Cundinamarca,0803001900 - Los demás bananos o plátanos frescos.,7020,18.72,35580.73
2007,Junio,87,Bélgica,47,Magdalena,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",16043191.12,5529.09,10667054.21
2007,Junio,245,España,47,Magdalena,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",2236418,705.83,1365809.45
2007,Junio,249,Estados Unidos,47,Magdalena,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",2303980,896.98,1700728.15
2007,Junio,275,Francia,47,Magdalena,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",20498,6.77,13079.22
2007,Junio,375,Irlanda,47,Magdalena,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",578321,208.17,399069.12
2007,Junio,399,Japón,47,Magdalena,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",491400,276.37,536493.02
2007,Junio,573,Países Bajos,47,Magdalena,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",952756.44,402.04,777208.43
2007,Junio,573,Países Bajos,47,Magdalena,0803002000 - Bananos o plátanos secos.,4344,12.42,24193.81
2007,Junio,628,Reino Unido,47,Magdalena,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",1593061.28,633.76,1230921.85
2007,Junio,999,Países no precisados en otra parte y desconocidos,47,Magdalena,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",16380,8.82,16974.44
2007,Junio,23,Alemania,5,Antioquia,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",49797801,17059.36,32704474.17
2007,Junio,87,Bélgica,5,Antioquia,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",21023593,6800.9,13004947.52
2007,Junio,247,Eslovenia,5,Antioquia,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",2114834,716.99,1403934.08
2007,Junio,249,Estados Unidos,5,Antioquia,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",21616268,6399.37,12366261.23
2007,Junio,249,Estados Unidos,5,Antioquia,0803001300 - Bocadillo (manzanito- orito) (Musa acuminata)- frescos.,398275,190.59,363031.95
2007,Junio,386,Italia,5,Antioquia,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",8567111,2823.67,5451280.75
2007,Junio,607,Portugal,5,Antioquia,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",14224402,4335.62,8311943.99
2007,Junio,628,Reino Unido,5,Antioquia,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",1275744,476.9,934881.21
2007,Junio,676,Rusia- Federación de,5,Antioquia,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",1781330,589.19,1133927.42
2007,Mayo,47,Antillas Holandesas,8,Atlántico,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",38094,12.15,24577.39
2007,Mayo,23,Alemania,11,Bogotá,0803001300 - Bocadillo (manzanito- orito) (Musa acuminata)- frescos.,5177.5,12.43,25126.31
2007,Mayo,27,Aruba,11,Bogotá,0803001900 - Los demás bananos o plátanos frescos.,4.66,0.01,16.74
2007,Mayo,47,Antillas Holandesas,11,Bogotá,0803001900 - Los demás bananos o plátanos frescos.,113.68,0.17,337.94
2007,Mayo,47,Antillas Holandesas,11,Bogotá,0803002000 - Bananos o plátanos secos.,17,0.03,50.02
2006,Noviembre,249,Estados Unidos,66,Risaralda,0803002000 - Bananos o plátanos secos.,4435.2,13.31,30183.35
2007,Mayo,245,España,11,Bogotá,0803001300 - Bocadillo (manzanito- orito) (Musa acuminata)- frescos.,1065,2.13,4283.26
2007,Mayo,245,España,11,Bogotá,0803001900 - Los demás bananos o plátanos frescos.,1200,5.02,9861.49
2007,Mayo,249,Estados Unidos,11,Bogotá,0803002000 - Bananos o plátanos secos.,435.45,1.26,2567.25
2007,Mayo,275,Francia,11,Bogotá,0803001300 - Bocadillo (manzanito- orito) (Musa acuminata)- frescos.,180,0.28,545.21
2007,Mayo,275,Francia,11,Bogotá,0803001900 - Los demás bananos o plátanos frescos.,354,0.55,1072.24
2007,Mayo,275,Francia,25,Cundinamarca,0803001300 - Bocadillo (manzanito- orito) (Musa acuminata)- frescos.,72362.23,141.2,273152.73
2007,Mayo,386,Italia,11,Bogotá,0803001900 - Los demás bananos o plátanos frescos.,4264.4,19.27,37828.14
2007,Mayo,767,Suiza,11,Bogotá,0803001300 - Bocadillo (manzanito- orito) (Musa acuminata)- frescos.,120,0.54,1144.66
2007,Mayo,767,Suiza,25,Cundinamarca,0803001300 - Bocadillo (manzanito- orito) (Musa acuminata)- frescos.,37.6,0.18,352.59
2007,Mayo,23,Alemania,17,Caldas,0803002000 - Bananos o plátanos secos.,1271.25,3.15,6089.02
2007,Mayo,245,España,13,Bolívar,0803002000 - Bananos o plátanos secos.,4470,16.8,34841.22
2007,Mayo,245,España,66,Risaralda,0803002000 - Bananos o plátanos secos.,8,0.02,31.11
2007,Mayo,23,Alemania,47,Magdalena,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",283298,69.7,143891.45
2007,Mayo,47,Antillas Holandesas,47,Magdalena,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",81301,25.91,53053.77
2007,Mayo,87,Bélgica,47,Magdalena,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",20550035.12,7072.53,14244402.37
2007,Mayo,190,Corea,47,Magdalena,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",6552,2.65,5253.18
2007,Mayo,245,España,47,Magdalena,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",2683012,875.48,1799182.04
2007,Mayo,249,Estados Unidos,47,Magdalena,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",20342919,7592.71,15196935.71
2007,Mayo,375,Irlanda,47,Magdalena,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",663330.2,225.61,444058.15
2007,Mayo,399,Japón,47,Magdalena,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",195128.88,111.58,224526.05
2007,Mayo,573,Países Bajos,5,Antioquia,0803001300 - Bocadillo (manzanito- orito) (Musa acuminata)- frescos.,15,0.06,114.47
2007,Mayo,573,Países Bajos,25,Cundinamarca,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",69264,20.78,43421.77
2007,Mayo,573,Países Bajos,47,Magdalena,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",4954844.68,1543.44,3047922.05
2007,Mayo,573,Países Bajos,47,Magdalena,0803002000 - Bananos o plátanos secos.,750,2.02,4054.13
2007,Mayo,628,Reino Unido,47,Magdalena,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",1654676,594.82,1189564.68
2007,Mayo,23,Alemania,5,Antioquia,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",42897930,14432.81,29051546.43
2007,Mayo,87,Bélgica,5,Antioquia,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",30718659,10076.46,20350600.89
2007,Mayo,247,Eslovenia,5,Antioquia,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",2259301,747.29,1462846.15
2007,Mayo,249,Estados Unidos,5,Antioquia,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",24494809,6936.24,13796350.79
2007,Mayo,301,Grecia,5,Antioquia,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",2912595,1029.7,2020832.44
2007,Mayo,386,Italia,5,Antioquia,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",9709190,3348.98,6739946.39
2007,Mayo,607,Portugal,5,Antioquia,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",3692614,1113.3,2253124.71
2007,Mayo,676,Rusia- Federación de,5,Antioquia,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",2687731,889,1803950.68
2007,Mayo,885,Yugoslavia,5,Antioquia,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",5647128,1587.67,3167673.15
2007,Abril,47,Antillas Holandesas,8,Atlántico,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",39273.1,13.46,28758.72
2007,Abril,23,Alemania,11,Bogotá,0803001300 - Bocadillo (manzanito- orito) (Musa acuminata)- frescos.,1218,1.83,3918.67
2007,Abril,27,Aruba,11,Bogotá,0803001900 - Los demás bananos o plátanos frescos.,25,0.06,126.61
2007,Abril,47,Antillas Holandesas,11,Bogotá,0803002000 - Bananos o plátanos secos.,18.42,0.02,48.07
2007,Abril,87,Bélgica,11,Bogotá,0803001300 - Bocadillo (manzanito- orito) (Musa acuminata)- frescos.,900,4.56,9846.56
2007,Abril,149,Canadá,11,Bogotá,0803001300 - Bocadillo (manzanito- orito) (Musa acuminata)- frescos.,291,1.49,3156.96
2007,Abril,149,Canadá,25,Cundinamarca,0803001900 - Los demás bananos o plátanos frescos.,456,2.36,4974.74
2007,Abril,245,España,11,Bogotá,0803001300 - Bocadillo (manzanito- orito) (Musa acuminata)- frescos.,522.5,1.04,2210.76
2007,Abril,245,España,11,Bogotá,0803001900 - Los demás bananos o plátanos frescos.,1050,4.97,10494.25
2007,Abril,275,Francia,11,Bogotá,0803001300 - Bocadillo (manzanito- orito) (Musa acuminata)- frescos.,84921.5,142.65,312280.7
2007,Abril,275,Francia,11,Bogotá,0803001900 - Los demás bananos o plátanos frescos.,1920,2.88,6240.76
2007,Abril,386,Italia,11,Bogotá,0803001300 - Bocadillo (manzanito- orito) (Musa acuminata)- frescos.,12900,5.71,12240.18
2007,Abril,386,Italia,11,Bogotá,0803001900 - Los demás bananos o plátanos frescos.,5717.8,26.99,57830.97
2007,Abril,573,Países Bajos,11,Bogotá,0803001300 - Bocadillo (manzanito- orito) (Musa acuminata)- frescos.,45,0.28,603.36
2007,Abril,573,Países Bajos,11,Bogotá,0803001900 - Los demás bananos o plátanos frescos.,9,0.02,35.09
2007,Abril,249,Estados Unidos,76,Valle del Cauca,0803002000 - Bananos o plátanos secos.,73,0.44,928.69
2007,Abril,23,Alemania,47,Magdalena,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",406483,124.02,268188.63
2007,Abril,47,Antillas Holandesas,47,Magdalena,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",40660,12.96,27366.85
2007,Abril,87,Bélgica,47,Magdalena,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",13554844.6,4812.77,10284662.12
2007,Abril,245,España,47,Magdalena,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",2470666,807.48,1735883.11
2007,Abril,249,Estados Unidos,47,Magdalena,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",8902787,3298.33,7054264.21
2007,Abril,375,Irlanda,47,Magdalena,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",1406179,461.42,984161.26
2007,Abril,399,Japón,47,Magdalena,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",130841.64,73.05,155233.04
2007,Abril,399,Japón,47,Magdalena,0803002000 - Bananos o plátanos secos.,996,3.06,6546.11
2007,Abril,573,Países Bajos,5,Antioquia,0803001300 - Bocadillo (manzanito- orito) (Musa acuminata)- frescos.,12,0.02,43.81
2007,Abril,573,Países Bajos,47,Magdalena,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",6014093.52,1785.97,3860088.34
2007,Abril,628,Reino Unido,47,Magdalena,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",1895456.4,649.15,1367172.69
2007,Abril,249,Estados Unidos,76,Valle del Cauca,0803002000 - Bananos o plátanos secos.,1500.84,5,10553.35
2007,Abril,23,Alemania,5,Antioquia,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",14371948,5042.58,10770449.01
2007,Abril,87,Bélgica,5,Antioquia,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",20166644,6505.46,13929141.19
2007,Abril,247,Eslovenia,5,Antioquia,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",2860986,1001.5,2113842.23
2007,Abril,249,Estados Unidos,5,Antioquia,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",14486182,4304.72,9142654.8
2007,Abril,249,Estados Unidos,5,Antioquia,0803001300 - Bocadillo (manzanito- orito) (Musa acuminata)- frescos.,321609,153.78,326229
2007,Abril,386,Italia,5,Antioquia,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",5217542,1745,3678223.42
2007,Abril,607,Portugal,5,Antioquia,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",7738480,2350.01,4928902.17
2007,Marzo,47,Antillas Holandesas,8,Atlántico,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",37494.9,11.95,26329.06
2007,Marzo,23,Alemania,11,Bogotá,0803001300 - Bocadillo (manzanito- orito) (Musa acuminata)- frescos.,1883,4.51,9805.01
2007,Marzo,27,Aruba,11,Bogotá,0803001900 - Los demás bananos o plátanos frescos.,25.68,0.02,46.89
2007,Marzo,87,Bélgica,11,Bogotá,0803001300 - Bocadillo (manzanito- orito) (Musa acuminata)- frescos.,792,3.92,8511.2
2007,Marzo,245,España,11,Bogotá,0803001300 - Bocadillo (manzanito- orito) (Musa acuminata)- frescos.,100,0.2,448.52
2007,Marzo,249,Estados Unidos,11,Bogotá,0803002000 - Bananos o plátanos secos.,179.62,0.53,1164.03
2007,Marzo,275,Francia,11,Bogotá,0803001300 - Bocadillo (manzanito- orito) (Musa acuminata)- frescos.,158000.67,311.26,675650.97
2007,Marzo,275,Francia,11,Bogotá,0803001900 - Los demás bananos o plátanos frescos.,525,0.79,1766.06
2007,Marzo,275,Francia,25,Cundinamarca,0803001300 - Bocadillo (manzanito- orito) (Musa acuminata)- frescos.,91541,175.97,388179.68
2007,Marzo,386,Italia,11,Bogotá,0803001300 - Bocadillo (manzanito- orito) (Musa acuminata)- frescos.,2178,10.21,22188.29
2007,Marzo,386,Italia,11,Bogotá,0803001900 - Los demás bananos o plátanos frescos.,2015.8,9.78,21927.89
2007,Marzo,628,Reino Unido,11,Bogotá,0803001300 - Bocadillo (manzanito- orito) (Musa acuminata)- frescos.,6,0,4.4
2007,Marzo,767,Suiza,11,Bogotá,0803001300 - Bocadillo (manzanito- orito) (Musa acuminata)- frescos.,835,3.74,8255.62
2007,Marzo,767,Suiza,25,Cundinamarca,0803001300 - Bocadillo (manzanito- orito) (Musa acuminata)- frescos.,26786,66.71,149594.86
2007,Marzo,249,Estados Unidos,66,Risaralda,0803002000 - Bananos o plátanos secos.,5782.9,20.43,45158.06
2007,Marzo,47,Antillas Holandesas,47,Magdalena,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",162621,51.83,113182.35
2007,Marzo,69,Australia,47,Magdalena,0803002000 - Bananos o plátanos secos.,2920,7.44,16176.44
2007,Marzo,87,Bélgica,47,Magdalena,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",9210539.8,3172.88,6958896.59
2007,Marzo,190,Corea,47,Magdalena,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",6552,3.65,7938.68
2007,Marzo,245,España,47,Magdalena,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",2003221,621.3,1359912.47
2007,Marzo,249,Estados Unidos,47,Magdalena,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",10582187,3960.84,8711639.81
2007,Marzo,375,Irlanda,47,Magdalena,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",1410320,504.38,1102871.22
2007,Marzo,399,Japón,47,Magdalena,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",148505.68,81.72,178007.31
2007,Marzo,573,Países Bajos,47,Magdalena,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",5460793.96,1743.53,3845388.82
2007,Marzo,573,Países Bajos,47,Magdalena,0803002000 - Bananos o plátanos secos.,1600,4.62,10033.17
2007,Marzo,628,Reino Unido,47,Magdalena,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",1352960.8,508.86,1109253.35
2007,Marzo,23,Alemania,5,Antioquia,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",26323143,8656.21,19045362.9
2007,Marzo,87,Bélgica,5,Antioquia,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",47739031,15718.17,34287207.16
2007,Marzo,249,Estados Unidos,5,Antioquia,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",29317231,8795.38,19339112.99
2007,Marzo,249,Estados Unidos,5,Antioquia,0803001300 - Bocadillo (manzanito- orito) (Musa acuminata)- frescos.,300734,144.08,317276.3
2007,Marzo,249,Estados Unidos,5,Antioquia,0803001900 - Los demás bananos o plátanos frescos.,59468,28.53,63165.3
2007,Marzo,386,Italia,5,Antioquia,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",9835302,3283.68,7002360.23
2007,Marzo,573,Países Bajos,5,Antioquia,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",1543263,507.43,1123479.04
2007,Marzo,607,Portugal,5,Antioquia,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",13564015,4096.22,8541432.39
2007,Marzo,628,Reino Unido,5,Antioquia,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",52242,14.99,33005.93
2007,Marzo,676,Rusia- Federación de,5,Antioquia,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",4173542,1334.43,2932755.12
2007,Febrero,47,Antillas Holandesas,8,Atlántico,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",16308,5.62,12481.66
2007,Febrero,23,Alemania,11,Bogotá,0803001300 - Bocadillo (manzanito- orito) (Musa acuminata)- frescos.,2914.8,6.99,15584.2
2007,Febrero,23,Alemania,11,Bogotá,0803001900 - Los demás bananos o plátanos frescos.,2392,3.14,7053.73
2007,Febrero,23,Alemania,47,Magdalena,0803002000 - Bananos o plátanos secos.,24,0.03,65.78
2007,Febrero,27,Aruba,11,Bogotá,0803001300 - Bocadillo (manzanito- orito) (Musa acuminata)- frescos.,23,0.02,45.25
2007,Febrero,87,Bélgica,11,Bogotá,0803001900 - Los demás bananos o plátanos frescos.,90,0.23,501.59
2007,Febrero,149,Canadá,11,Bogotá,0803001300 - Bocadillo (manzanito- orito) (Musa acuminata)- frescos.,18.25,0.03,68.78
2007,Febrero,245,España,11,Bogotá,0803001300 - Bocadillo (manzanito- orito) (Musa acuminata)- frescos.,230,0.46,1023.1
2007,Febrero,275,Francia,11,Bogotá,0803001300 - Bocadillo (manzanito- orito) (Musa acuminata)- frescos.,72786,130.08,292173.95
2007,Febrero,275,Francia,25,Cundinamarca,0803001300 - Bocadillo (manzanito- orito) (Musa acuminata)- frescos.,124,0.27,590.55
2007,Febrero,275,Francia,25,Cundinamarca,0803001900 - Los demás bananos o plátanos frescos.,1655.8,3.21,7133.29
2007,Febrero,386,Italia,11,Bogotá,0803001300 - Bocadillo (manzanito- orito) (Musa acuminata)- frescos.,4988.4,18.1,40284.37
2007,Febrero,386,Italia,25,Cundinamarca,0803001900 - Los demás bananos o plátanos frescos.,18624,36.06,80084.87
2007,Febrero,573,Países Bajos,11,Bogotá,0803001300 - Bocadillo (manzanito- orito) (Musa acuminata)- frescos.,9.84,0.02,33.62
2007,Febrero,607,Portugal,11,Bogotá,0803001300 - Bocadillo (manzanito- orito) (Musa acuminata)- frescos.,1104,1.79,3962.25
2007,Febrero,676,Rusia- Federación de,11,Bogotá,0803001300 - Bocadillo (manzanito- orito) (Musa acuminata)- frescos.,52,0.09,209.13
2007,Febrero,767,Suiza,11,Bogotá,0803001300 - Bocadillo (manzanito- orito) (Musa acuminata)- frescos.,2315.2,5.45,12153.67
2007,Febrero,245,España,66,Risaralda,0803002000 - Bananos o plátanos secos.,2400,9.6,21328.32
2007,Febrero,249,Estados Unidos,76,Valle del Cauca,0803002000 - Bananos o plátanos secos.,100,0.82,1806.98
2007,Febrero,47,Antillas Holandesas,47,Magdalena,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",81320,25.92,57808.73
2007,Febrero,87,Bélgica,47,Magdalena,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",12149643,4033.12,9001164.53
2007,Febrero,87,Bélgica,47,Magdalena,0803002000 - Bananos o plátanos secos.,5720,17.54,38790.78
2007,Febrero,249,Estados Unidos,47,Magdalena,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",14564770,5148.13,11530273.26
2007,Febrero,375,Irlanda,47,Magdalena,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",60912,19.6,43544.47
2007,Febrero,399,Japón,47,Magdalena,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",125720.76,71.05,157775.53
2007,Febrero,573,Países Bajos,47,Magdalena,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",3940325.6,1193.11,2661086.03
2007,Febrero,628,Reino Unido,47,Magdalena,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",104486.4,44.64,99130.49
2007,Febrero,249,Estados Unidos,76,Valle del Cauca,0803002000 - Bananos o plátanos secos.,685.21,2.78,6233.93
2007,Febrero,23,Alemania,5,Antioquia,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",15893047,5172.21,11517962.67
2007,Febrero,87,Bélgica,5,Antioquia,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",30040741,9561.71,21239114.57
2007,Febrero,249,Estados Unidos,5,Antioquia,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",30247300,7479.84,16628619.81
2007,Febrero,249,Estados Unidos,5,Antioquia,0803001300 - Bocadillo (manzanito- orito) (Musa acuminata)- frescos.,216552,102.81,228449.87
2007,Febrero,386,Italia,5,Antioquia,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",9328823,2998.7,6667454.68
2007,Febrero,573,Países Bajos,5,Antioquia,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",1608786,528.98,1173680.7
2007,Febrero,607,Portugal,5,Antioquia,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",7341807,2175.54,4665245.4
2007,Febrero,628,Reino Unido,5,Antioquia,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",34828,10.66,23643.32
2007,Enero,47,Antillas Holandesas,8,Atlántico,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",58574,19.63,43958.43
2007,Enero,23,Alemania,11,Bogotá,0803001300 - Bocadillo (manzanito- orito) (Musa acuminata)- frescos.,72,0.12,260.83
2007,Enero,27,Aruba,11,Bogotá,0803001300 - Bocadillo (manzanito- orito) (Musa acuminata)- frescos.,16.84,0.01,32.59
2007,Enero,47,Antillas Holandesas,11,Bogotá,0803001300 - Bocadillo (manzanito- orito) (Musa acuminata)- frescos.,4,0,2.23
2007,Enero,249,Estados Unidos,11,Bogotá,0803002000 - Bananos o plátanos secos.,182,0.8,1792.61
2007,Enero,275,Francia,11,Bogotá,0803001900 - Los demás bananos o plátanos frescos.,2010,2.95,6655.6
2007,Enero,275,Francia,25,Cundinamarca,0803001300 - Bocadillo (manzanito- orito) (Musa acuminata)- frescos.,31025,44.54,99247.68
2007,Enero,386,Italia,11,Bogotá,0803001900 - Los demás bananos o plátanos frescos.,4555.1,20.09,45040.64
2007,Enero,386,Italia,25,Cundinamarca,0803001300 - Bocadillo (manzanito- orito) (Musa acuminata)- frescos.,6714,11.95,26631.19
2007,Enero,607,Portugal,11,Bogotá,0803001300 - Bocadillo (manzanito- orito) (Musa acuminata)- frescos.,144,0.22,492.71
2007,Enero,767,Suiza,11,Bogotá,0803001900 - Los demás bananos o plátanos frescos.,480,2.18,4920.41
2007,Enero,23,Alemania,17,Caldas,0803002000 - Bananos o plátanos secos.,3843.75,9.01,20028.77
2007,Enero,47,Antillas Holandesas,47,Magdalena,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",101612,32.39,72316.76
2007,Enero,87,Bélgica,47,Magdalena,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",14016357,4090.07,9184623.33
2007,Enero,87,Bélgica,47,Magdalena,0803002000 - Bananos o plátanos secos.,20676,50.51,112968.72
2007,Enero,245,España,47,Magdalena,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",30457,4.98,11269.92
2007,Enero,249,Estados Unidos,47,Magdalena,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",13176838,4355.24,9714400.35
2007,Enero,386,Italia,5,Antioquia,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",67045,17.74,39533.24
2007,Enero,399,Japón,47,Magdalena,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",211724.28,118.23,263432.48
2007,Enero,573,Países Bajos,47,Magdalena,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",7066570.38,2008.2,4489654.07
2007,Enero,628,Reino Unido,47,Magdalena,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",261216,111.6,248878.04
2007,Enero,249,Estados Unidos,76,Valle del Cauca,0803002000 - Bananos o plátanos secos.,73,0.26,577.71
2007,Enero,580,Panamá,19,Cauca,0803001900 - Los demás bananos o plátanos frescos.,1008,3.87,8750.92
2007,Enero,23,Alemania,5,Antioquia,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",10463585,3073.26,6918112.95
2007,Enero,87,Bélgica,5,Antioquia,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",7751080,2279.18,5085677.22
2007,Enero,249,Estados Unidos,5,Antioquia,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",7476921,2256.92,4863544.45
2007,Enero,249,Estados Unidos,5,Antioquia,0803001300 - Bocadillo (manzanito- orito) (Musa acuminata)- frescos.,176082,83.47,185888.64
2007,Enero,386,Italia,5,Antioquia,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",887626,247.6,554248.42
2007,Enero,607,Portugal,5,Antioquia,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",6802826,1904.07,3977107.05
2007,Enero,830,Ucrania,5,Antioquia,"0803001200 - Bananas o plátanos frescos del tipo ""cavendish valery"".",740755,199.69,449424.25
